,Difference
接触网,0.00012057538392425621
昆仑山,0.00012057538392425621
军规,0.00012057538392425621
高中,0.00012046531185754439
圆满成功,0.00012046308957400096
以期,0.0001204452612537841
令人遗憾,0.0001203467572274587
私心,0.00012033084329664426
红酒,0.00012026017557946135
新途径,0.00012026017557946135
世行,0.00012020841541039225
适用范围,0.00012016492134804347
彻底改变,0.00012014166716863048
镇压,0.00012010347167670854
产油国,0.00012001692373299982
终身,0.00012001122376641713
变动,0.00011993545949402751
二等奖,0.00011992227153552412
致敬,0.00011990236597316329
不断完善,0.00011988368664057474
两国正,0.00011987423163520005
指导方针,0.00011986277468530325
拉伸,0.00011982730616486462
中白,0.00011981935632492189
普特,0.00011980089291236096
柴油,0.00011976127927043284
婴儿,0.00011966165168694775
几声,0.00011960916305103391
打算,0.00011942741285013287
万象,0.00011939299784920977
三分,0.00011938065133030935
货运,0.00011934087274276755
出钱,0.00011933981056848068
主持人,0.00011931290260743207
声索,0.0001192987742445661
解说词,0.00011928453185003667
不思悔改,0.00011924014744238869
减损,0.00011923174409737795
记述,0.00011916198605126247
当事,0.00011913968932892588
燃油,0.00011908567985286559
教育家,0.00011908232058603597
最美,0.00011907953647430632
传统意义,0.0001190450369054154
准确,0.00011898817215327167
尊严,0.00011897979503182484
做过,0.00011897266910078835
万元,0.00011877591016917598
更应,0.0001187684912695681
之所想,0.00011876044507456585
鲜明特点,0.00011872695294035373
载体,0.00011863975032014441
免遭,0.000118612617822514
再次出现,0.0001185427107872583
特别强调,0.00011849058727520954
代尔,0.00011845831161215684
富余,0.00011843893069990104
舞狮,0.00011838388651920257
性价比,0.00011833280341660579
伤痛,0.00011828579962991183
法国巴黎,0.0001182687021033538
力气,0.00011819479717338943
安全网,0.00011819078942246509
数次,0.00011807612441610199
地图,0.00011802123620321215
黑客攻击,0.00011794521215882848
回来,0.00011786364744717547
红灯笼,0.00011785210100723184
高高挂起,0.00011785210100723184
哈方,0.00011784119713360578
待遇,0.00011781292525814865
大戏,0.00011772666443093133
美阿,0.00011767849904257481
稳定下来,0.00011767849904257481
折射,0.00011764679990065331
上不持,0.00011759731120006122
天平,0.0001175675976628952
职责,0.0001175147843526714
疏离,0.0001174392536085745
大体,0.00011742425144325336
永葆,0.00011733175409526264
痛定思痛,0.00011733068813408329
高度肯定,0.00011732977238277623
日后,0.00011725174006982214
流通,0.00011723551551572498
用意,0.00011721923917618055
文献,0.00011710930271083079
黑暗,0.00011709095528888449
学科,0.00011704667760653566
失声,0.00011702872387163544
世代相传,0.00011702618070049642
不同寻常,0.00011697899469797522
据预测,0.00011676455677991798
说服力,0.00011672089788846308
最大公约数,0.00011662035344128297
安身立命,0.00011657005038771031
乐一乐,0.00011654987326303533
贺词,0.0001165490032629105
终点,0.00011636723819847183
美联,0.00011628479632462575
法新,0.00011628479632462575
注目,0.00011628479632462575
打领带,0.00011628479632462575
转坏,0.00011628479632462575
中南海,0.00011628479632462575
冬夜,0.00011628479632462575
坐视,0.00011623442574924369
说了算,0.00011622638464926826
社会交往,0.0001162223022790344
5200,0.0001162223022790344
栽花,0.0001162223022790344
再迎,0.00011621503800632703
澎湃汹涌,0.00011609399025513341
千回百转,0.00011609399025513341
简要,0.00011609399025513341
吹风会,0.00011609399025513341
概述,0.00011609399025513341
辛弃疾,0.00011609399025513341
大江,0.00011609399025513341
入海口,0.00011609399025513341
顾及,0.00011607367264765411
第四条,0.00011606282543170742
这块,0.00011604687827099508
尽头,0.00011580735405616402
各派,0.00011575884430125097
久治不愈,0.00011575025510072588
难现,0.00011575025510072588
服务性,0.00011575025510072588
发展期,0.00011575025510072588
默克尔,0.0001156316255343545
祈祷,0.00011549138366317036
一口,0.00011548838534665894
大球场,0.00011548263682418319
电视塔,0.00011548263682418319
南郊,0.00011548263682418319
贝鲁特,0.00011548263682418319
激进主义,0.00011548263682418319
世贸中心,0.00011548263682418319
伤员,0.00011548263682418319
红三色,0.00011548263682418319
娱乐场所,0.00011548263682418319
都柏林,0.00011548263682418319
多伦多,0.00011548263682418319
温布利,0.00011548263682418319
蓝白,0.00011548263682418319
联通,0.00011547590395650392
奋斗史,0.00011545739404849859
国际货币基金组织,0.00011537635977894919
1800,0.0001152945465394315
焰火晚会,0.00011523432739971112
大打折扣,0.00011516656073848704
出席会议,0.00011497445958895026
宣传,0.00011492763354813991
路透社,0.00011484115990969906
精神实质,0.00011475521761522685
最后通牒,0.00011470870404360776
保护环境,0.00011470349585142542
广播电台,0.00011467168926183005
不根之论,0.00011457986942685034
土库曼斯坦,0.00011448284937795494
宋斯,0.00011447270289094309
中东问题,0.00011442891839307824
缠身,0.00011427798754585098
惨案,0.00011422340354539287
更富,0.00011400965603333948
非洲人,0.00011394085381145403
倒计时,0.00011384586451166215
名列前茅,0.00011373980243008764
大片,0.0001136713854622319
天经地义,0.00011366381726667226
再观,0.00011362184329648324
吾辈,0.00011358356237828386
伯罗奔尼撒,0.00011358356237828386
尽显,0.00011342823018687775
千里之行,0.00011330737650265227
始于足下,0.00011330737650265227
主题,0.00011326504342030076
觊觎,0.00011325214290947851
迫切,0.00011319772051040697
秘书,0.00011299471869218069
视作,0.00011296759954482048
访谈,0.00011294786393949132
札幌,0.00011294299764666879
言之凿凿,0.00011284076842197613
剧烈,0.00011281611064567173
切忌,0.00011268540794303375
艾因,0.00011268540794303375
形势逼人,0.00011268540794303375
武装人员,0.00011268540794303375
利基,0.00011268540794303375
养虎遗患,0.00011268540794303375
残垣断壁,0.00011268540794303375
想不通,0.00011268540794303375
举办地,0.0001126645266500873
其能,0.00011265500793626849
太平岛,0.00011261239038857903
投资者,0.00011259562940788947
国际局势,0.00011250502064736803
政策措施,0.00011248102384204904
变革,0.00011245301181479197
对应,0.00011241588316178444
被誉为,0.00011240652780883034
英雄,0.00011217840265884783
早早,0.0001121776865707124
俄军,0.00011213141504693284
杰出,0.00011209730982912253
下开,0.0001120884223320683
有赖于,0.00011208691564671292
实现目标,0.00011207297919621925
历史博物馆,0.00011207297919621925
信奉者,0.00011207297919621925
朝向,0.00011207297919621925
铁证如山,0.00011203827277984389
温家宝,0.00011201284420355636
但本,0.00011201284420355636
作风,0.00011201284420355636
联合国总部,0.00011199916820515672
高速公路,0.00011196410911873861
亮明,0.00011194562832705111
欺骗性,0.00011179887389693682
殊荣,0.00011179887389693682
多持识,0.00011179887389693682
口径,0.00011179887389693682
商品种类,0.00011179887389693682
长期不懈,0.00011179887389693682
计算方法,0.00011179887389693682
统计学,0.00011179887389693682
些许,0.00011179887389693682
某国,0.00011179887389693682
逻辑推理,0.00011179887389693682
借调,0.0001117940794888613
开拓性,0.00011177947016521247
中跃,0.00011177947016521247
新鲜血液,0.00011177947016521247
常设性,0.00011177947016521247
全文,0.00011176783729960088
撤出,0.00011169370755170966
分水岭,0.00011165038268266413
无果,0.00011163360743804318
一条,0.00011161700030801755
秩序,0.00011158366556686655
尹炳世,0.00011156803594320395
弟弟,0.00011156803594320395
要障,0.00011156803594320395
幕后策划,0.00011156803594320395
态度暧昧,0.00011156803594320395
看得出,0.00011156803594320395
需核,0.00011156803594320395
佐藤荣作,0.00011156803594320395
繁忙,0.0001114711914855082
牛油果,0.00011145456492765553
挣到,0.00011145456492765553
解放,0.00011139580982933567
正对,0.00011132182496876625
中太,0.0001112922184296938
年同,0.00011123784036838021
89,0.00011118415242775472
零部件,0.00011114768839999209
客轮,0.00011112480311023489
属性,0.00011111826908016001
角逐,0.00011108865605655463
300,0.00011106293200454222
234,0.00011104863959545758
整盘,0.00011104863959545758
千人,0.00011104863959545758
罗佩卓,0.00011104863959545758
利布,0.00011104863959545758
制片人,0.00011104863959545758
多党制,0.00011103338680241443
非正义,0.00011091533527744561
改变现状,0.00011091131856432471
打响,0.0001108758352131514
一小部分,0.0001108745758051132
期限,0.00011081315231309448
不容忽视,0.00011078403826744342
共襄盛举,0.00011073035706051746
免疫力,0.00011068731178842686
追究,0.0001106496176464269
负累,0.00011062469002342658
招来,0.00011062469002342658
定势,0.00011062469002342658
两艘,0.00011052171397993782
火车站,0.00011051975088026837
肩负,0.00011051652564924544
一倍,0.00011048356599855212
越来越,0.00011035616994568929
营销,0.0001103302806711901
蒙混过关,0.00011031550378958063
法定,0.000110299514974401
草坪,0.00011027504563248328
共饮,0.0001102477596088607
鸦片战争,0.00011022708590224174
当地人,0.00011019687836827209
各不相同,0.00011013087886521791
就业者,0.00011013087886521791
中下层,0.00011013087886521791
简言之,0.00011013087886521791
凯蒂,0.00011013087886521791
免税,0.00011013087886521791
久拖,0.00011013087886521791
畅销书,0.00011013087886521791
排行榜,0.00011012426202156915
巴格达,0.00011010292068572354
契合点,0.00011002739428594418
航空器,0.00010997699275001844
沙漠,0.00010993631112790148
社会风气,0.00010982849401422899
赃款,0.00010982849401422899
查尔斯,0.0001097033422027962
越来越重,0.00010969029535855886
榜首,0.00010967130055680899
盛典,0.00010966023268005516
适宜,0.00010955284342769262
这起,0.0001095454952526077
之乱,0.00010943440892542866
中看,0.00010940325139884271
套利,0.00010926711348130857
赞成,0.00010918237264969497
中越,0.00010911162622833574
头脑,0.00010895640686010562
激荡,0.0001088626621751726
误区,0.00010886196183719843
喜怒哀乐,0.00010868700122121678
增高,0.00010868700122121678
可为,0.00010868700122121678
在世,0.00010868700122121678
吹得,0.00010868700122121678
俱全,0.00010868700122121678
揭秘,0.00010868700122121678
狄更斯,0.00010868700122121678
勇攀高峰,0.00010868700122121678
技术难题,0.00010868700122121678
悲辛,0.00010868700122121678
跨进,0.00010868700122121678
做不了,0.00010868700122121678
鲜花,0.00010867763443520565
力争,0.00010866168135105063
1952,0.0001086298175679362
亮丽,0.00010855521665986505
昂扬,0.00010849260434939238
法律依据,0.00010844143185376689
姐妹,0.0001084391246539722
互帮互助,0.00010843213132917623
1390,0.00010842957156253049
平泽市,0.00010842957156253049
人质事件,0.00010842957156253049
及港,0.00010842957156253049
奥塞梯,0.00010842957156253049
始兴,0.00010842957156253049
日照,0.00010842957156253049
别斯兰,0.00010842957156253049
浦项,0.00010842957156253049
452,0.00010842957156253049
津市,0.00010842957156253049
大区,0.00010842957156253049
铜雀区,0.00010842957156253049
台湾省,0.00010842957156253049
131,0.00010842957156253049
适应性,0.00010836715058880891
重大事件,0.00010833317936379753
两架,0.00010825972682146938
声索国,0.00010821537532372915
诱压,0.00010819901091101332
传票,0.00010819901091101332
不要紧,0.00010819901091101332
找个,0.00010819901091101332
掂量,0.00010819901091101332
罗马不是,0.00010819901091101332
奎尔,0.00010819901091101332
潜规则,0.00010819901091101332
有恃无恐,0.00010797941876290423
清华大学,0.00010795889995377138
两倍,0.0001078909082272429
老眼光,0.00010786928819025318
点击,0.0001078549806897832
圣马力诺,0.0001078549806897832
切入口,0.0001078549806897832
格陵兰岛,0.0001078549806897832
加勒比海,0.0001078549806897832
塞舌尔,0.0001078549806897832
巴巴多斯,0.0001078549806897832
超级链接,0.0001078549806897832
信心十足,0.0001078549806897832
东端,0.0001078549806897832
211,0.0001078549806897832
这三大,0.00010782492438949682
特别感谢,0.00010780351506463311
今后任务,0.00010780351506463311
大功率,0.00010780351506463311
朔伊,0.00010780351506463311
一代,0.00010777413525666735
渲染,0.00010774388181325825
思路清晰,0.00010763950319520129
实效性,0.00010763950319520129
都持,0.00010763950319520129
独木不成林,0.00010763950319520129
recp,0.00010763950319520129
彭博社,0.00010763442857498508
老百姓,0.00010762805452513334
移花接木,0.00010760556205959526
共叙,0.00010758584362925022
日益加剧,0.00010758173424097883
稳当,0.00010755643820103515
棚户区,0.00010755643820103515
初等教育,0.00010755643820103515
打折扣,0.00010755643820103515
人前,0.00010755643820103515
中产,0.00010755643820103515
独奏曲,0.00010746321365735301
铺展开来,0.00010746321365735301
两篇,0.00010746321365735301
火力,0.00010746321365735301
排头兵,0.00010746321365735301
据我所知,0.00010744254020564329
谈才,0.00010744254020564329
和平相处,0.00010733346019422323
迷宫,0.00010724580181274338
坏处,0.00010724580181274338
不躁,0.00010724580181274338
不抱,0.00010724580181274338
不怯,0.00010724580181274338
历练,0.00010724580181274338
没着没落,0.00010724580181274338
不好办,0.00010724580181274338
好多,0.00010724580181274338
不急,0.00010724580181274338
四面楚歌,0.00010724580181274338
浸淫,0.00010724580181274338
合作社,0.00010714466672405642
点个,0.00010714466672405642
古往今来,0.00010706996624271063
急不可耐,0.00010705534803915424
长期实践,0.00010699838954257634
先于,0.00010699838954257634
内罗毕,0.00010693532672709922
流传,0.00010685458039995491
尽管如此,0.00010679347931777505
简而言之,0.0001066806947920291
芬中,0.00010666153451593359
梦想成真,0.00010666084780545583
抬升,0.00010654825115084814
83,0.00010654600255408756
端正,0.00010653249849496197
